web-scraper-order,web-scraper-start-url,pagination,price,address,rooms_type_kvm
1681721657-3395,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.275 kr.,"Viby J, Christian X's Vej",3 vær. · Lejlighed · 81 m²
1681721657-3396,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.495 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 93 m²
1681721657-3397,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.300 kr.,"Viby J, Engtoften",3 vær. · Lejlighed · 108 m²
1681721657-3398,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.400 kr.,"Aarhus C, Kirkegårdsvej",2 vær. · Lejlighed · 65 m²
1681721657-3399,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.350 kr.,"Hinnerup, Ådalsvej",3 vær. · Lejlighed · 78 m²
1681721657-3400,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.000 kr.,"Risskov, Skovmærkevej",3 vær. · Lejlighed · 100 m²
1681721657-3401,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.653 kr.,"Tilst, Tilst Parkvej",4 vær. · Rækkehus · 105 m²
1681721657-3402,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.395 kr.,"Risskov, Brassøvej",3 vær. · Lejlighed · 76 m²
1681721657-3403,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.900 kr.,"Aarhus C, De Mezas Vej",3 vær. · Lejlighed · 105 m²
1681721657-3404,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.869 kr.,"Solbjerg, Elleskovvej",4 vær. · Rækkehus · 111 m²
1681721657-3405,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,23.995 kr.,"Aarhus C, Mariane Thomsens Gade",4 vær. · Lejlighed · 218 m²
1681721657-3406,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.500 kr.,"Harlev J, Gammel Stillingvej",3 vær. · Lejlighed · 80 m²
1681721657-3407,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.945 kr.,"Risskov, Ellen Jensens Gade",3 vær. · Lejlighed · 92 m²
1681721657-3408,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Viby J, Christian X's Vej",3 vær. · Lejlighed · 90 m²
1681721657-3409,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.800 kr.,"Aarhus C, Tage-Hansens Gade",4 vær. · Lejlighed · 82 m²
1681721657-3410,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.995 kr.,"Aarhus C, Sonnesgade",4 vær. · Lejlighed · 85 m²
1681721657-3411,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.341 kr.,"Hjortshøj, Virupvej",3 vær. · Lejlighed · 94 m²
1681721657-3412,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.400 kr.,"Hjortshøj, Virupvej",3 vær. · Lejlighed · 95 m²
1681721657-3413,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.577 kr.,"Hjortshøj, Virupvej",3 vær. · Lejlighed · 98 m²
1681721657-3414,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.105 kr.,"Hjortshøj, Virupvej",3 vær. · Lejlighed · 90 m²
1681721657-3415,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.750 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 104 m²
1681721657-3416,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.650 kr.,"Tilst, Honningvænget",3 vær. · Lejlighed · 94 m²
1681721657-3417,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.550 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 104 m²
1681721657-3418,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.800 kr.,"Viby J, Christian X's Vej",3 vær. · Lejlighed · 88 m²
1681721657-3419,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.975 kr.,"Aarhus V, Bronzealdervej",1 vær. · Lejlighed · 32 m²
1681721657-3420,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.100 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 49 m²
1681721657-3421,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.200 kr.,"Viby J, Christian X's Vej",4 vær. · Lejlighed · 114 m²
1681721657-3422,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.750 kr.,"Skødstrup, Vosnæsparken",4 vær. · Rækkehus · 90 m²
1681721657-3423,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.500 kr.,"Aarhus C, Mejlgade",5 vær. · Lejlighed · 158 m²
1681721657-3424,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.155 kr.,"Viby J, Drosbjerg",3 vær. · Lejlighed · 68 m²
1681721657-3425,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.767 kr.,"Aarhus N, Olof Palmes Allé",3 vær. · Lejlighed · 80 m²
1681721657-3426,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.915 kr.,"Aarhus C, Orla Lehmanns Allé",3 vær. · Lejlighed · 92 m²
1681721657-3427,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.200 kr.,"Åbyhøj, Baldersgade",3 vær. · Lejlighed · 67 m²
1681721657-3428,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.750 kr.,"Trige, Mosegårdsparken",5 vær. · Rækkehus · 117 m²
1681721657-3429,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.500 kr.,"Brabrand, Hovedgaden",4 vær. · Lejlighed · 115 m²
1681721657-3430,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.495 kr.,"Risskov, Ellen Jensens Gade",3 vær. · Lejlighed · 92 m²
1681721657-3431,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.895 kr.,"Risskov, Ellen Jensens Gade",4 vær. · Lejlighed · 97 m²
1681721657-3432,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.495 kr.,"Risskov, Ellen Jensens Gade",3 vær. · Lejlighed · 89 m²
1681721657-3433,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.695 kr.,"Risskov, Ellen Jensens Gade",3 vær. · Lejlighed · 88 m²
1681721657-3434,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.695 kr.,"Risskov, Ellen Jensens Gade",3 vær. · Lejlighed · 91 m²
1681721657-3435,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.200 kr.,"Aarhus C, Åboulevarden",1 vær. · Lejlighed · 47 m²
1681721657-3436,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.600 kr.,"Aarhus N, Nedergårdsvej",1 vær. · Værelse · 13 m²
1681721657-3437,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.690 kr.,"Viby J, Damagervej",2 vær. · Lejlighed · 45 m²
1681721657-3438,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.495 kr.,"Risskov, Borresøvej",4 vær. · Lejlighed · 95 m²
1681721657-3439,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.495 kr.,"Brabrand, Inger Christensens Gade",3 vær. · Lejlighed · 70 m²
1681721657-3440,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.795 kr.,"Aarhus C, Mariane Thomsens Gade",2 vær. · Lejlighed · 77 m²
1681721657-3441,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.500 kr.,"Åbyhøj, Sifsgade",4 vær. · Lejlighed · 93 m²
1681721657-3442,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.900 kr.,"Risskov, Torsøvej",4 vær. · Lejlighed · 83 m²
1681721657-3443,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.750 kr.,"Risskov, Torsøvej",4 vær. · Lejlighed · 83 m²
1681721657-3444,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.500 kr.,"Brabrand, Hejrebakken",1 vær. · Værelse · 10 m²
1681721657-3445,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.900 kr.,"Sabro, Rønnevangen",4 vær. · Lejlighed · 93 m²
1681721657-3446,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.699 kr.,"Viby J, Søndervangs Allé",4 vær. · Lejlighed · 91 m²
1681721657-3447,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.300 kr.,"Viby J, Engtoften",2 vær. · Lejlighed · 76 m²
1681721657-3448,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.800 kr.,"Aarhus C, Mejlgade",3 vær. · Lejlighed · 83 m²
1681721657-3449,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.000 kr.,"Tilst, Pollenvænget",5 vær. · Lejlighed · 123 m²
1681721657-3450,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.700 kr.,"Tilst, Pollenvænget",4 vær. · Lejlighed · 103 m²
1681721657-3451,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.600 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 120 m²
1681721657-3452,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.595 kr.,"Risskov, Brassøvej",3 vær. · Lejlighed · 91 m²
1681721657-3453,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.400 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 117 m²
1681721657-3454,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.800 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 68 m²
1681721657-3455,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.900 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 73 m²
1681721657-3456,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.195 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 87 m²
1681721657-3457,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.950 kr.,"Aarhus C, Klostergade",4 vær. · Lejlighed · 126 m²
1681721657-3458,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.200 kr.,"Harlev J, Kettinggårdsvej",2 vær. · Lejlighed · 53 m²
1681721657-3459,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.200 kr.,"Åbyhøj, Baldersgade",3 vær. · Lejlighed · 73 m²
1681721657-3460,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 90 m²
1681721657-3461,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.200 kr.,"Tilst, Pollenvænget",4 vær. · Lejlighed · 101 m²
1681721657-3462,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.600 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 95 m²
1681721657-3463,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.000 kr.,"Tilst, Pollenvænget",4 vær. · Lejlighed · 107 m²
1681721657-3464,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 91 m²
1681721657-3465,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.900 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 106 m²
1681721657-3466,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.200 kr.,"Tilst, Pollenvænget",4 vær. · Lejlighed · 107 m²
1681721657-3467,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.150 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 84 m²
1681721657-3468,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.000 kr.,"Tilst, Pollenvænget",4 vær. · Lejlighed · 119 m²
1681721657-3469,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.150 kr.,"Tilst, Pollenvænget",4 vær. · Lejlighed · 120 m²
1681721657-3470,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.700 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 104 m²
1681721657-3471,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.450 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 104 m²
1681721657-3472,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.700 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 115 m²
1681721657-3473,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.600 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 115 m²
1681721657-3474,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.150 kr.,"Tilst, Honningvænget",3 vær. · Lejlighed · 94 m²
1681721657-3475,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.400 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 108 m²
1681721657-3476,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.600 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 120 m²
1681721657-3477,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.400 kr.,"Tilst, Honningvænget",4 vær. · Lejlighed · 121 m²
1681721657-3478,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Tilst, Honningvænget",3 vær. · Lejlighed · 91 m²
1681721657-3479,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.450 kr.,"Aarhus V, Majdalen",1 vær. · Værelse · 16 m²
1681721657-3480,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.950 kr.,"Risskov, Torsøvej",4 vær. · Lejlighed · 95 m²
1681721657-3481,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Aarhus C, Lollandsgade",2 vær. · Lejlighed · 55 m²
1681721657-3482,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.395 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 88 m²
1681721657-3483,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.800 kr.,"Aarhus N, Trøjborgvej",3 vær. · Lejlighed · 65 m²
1681721657-3484,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.100 kr.,"Aarhus N, Islandsgade",3 vær. · Lejlighed · 84 m²
1681721657-3485,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.800 kr.,"Risskov, Harald Selmers Vej",3 vær. · Lejlighed · 90 m²
1681721657-3486,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.900 kr.,"Aarhus N, Stockholmsgade",2 vær. · Lejlighed · 71 m²
1681721657-3487,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.400 kr.,"Aarhus N, Stockholmsgade",2 vær. · Lejlighed · 68 m²
1681721657-3488,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.500 kr.,"Aarhus N, Malmøgade",2 vær. · Lejlighed · 64 m²
1681721657-3489,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.775 kr.,"Risskov, Skejbyvej",2 vær. · Lejlighed · 61 m²
1681721657-3490,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.250 kr.,"Højbjerg, Holme Byvej",1 vær. · Værelse · 12 m²
1681721657-3491,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.900 kr.,"Aarhus C, Vester Allé",2 vær. · Lejlighed · 66 m²
1681721657-3492,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.595 kr.,"Tranbjerg J, Slet Parkvej",2 vær. · Lejlighed · 47 m²
1681721657-3493,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.995 kr.,"Brabrand, Gudrunsvej",2 vær. · Lejlighed · 57 m²
1681721657-3494,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.495 kr.,"Brabrand, Anna Anchers Gade",4 vær. · Lejlighed · 95 m²
1681721657-3495,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.795 kr.,"Brabrand, Gudrunsvej",2 vær. · Lejlighed · 46 m²
1681721657-3496,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.700 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 73 m²
1681721657-3497,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.700 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 68 m²
1681721657-3498,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.800 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 73 m²
1681721657-3499,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.000 kr.,"Aarhus N, Randersvej",3 vær. · Lejlighed · 94 m²
1681721657-3500,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.700 kr.,"Aarhus N, Stockholmsgade",2 vær. · Lejlighed · 62 m²
1681721657-3501,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.500 kr.,"Aarhus N, Stockholmsgade",2 vær. · Lejlighed · 80 m²
1681721657-3502,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.000 kr.,"Aarhus C, Høegh-Guldbergs Gade",4 vær. · Lejlighed · 120 m²
1681721657-3503,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.700 kr.,"Aarhus C, Amaliegade",2 vær. · Lejlighed · 107 m²
1681721657-3504,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.995 kr.,"Risskov, Brassøvej",3 vær. · Lejlighed · 75 m²
1681721657-3505,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.346 kr.,"Aarhus C, Frederiksgade",1 vær. · Lejlighed · 58 m²
1681721657-3506,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.900 kr.,"Aarhus C, Nørregade",1 vær. · Værelse · 14 m²
1681721657-3507,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.800 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 70 m²
1681721657-3508,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.500 kr.,"Aarhus N, Randersvej",3 vær. · Lejlighed · 87 m²
1681721657-3509,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.500 kr.,"Aarhus C, Søgade",2 vær. · Lejlighed · 67 m²
1681721657-3510,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,4.750 kr.,"Risskov, Vikærsvej",1 vær. · Værelse · 11 m²
1681721657-3511,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.995 kr.,"Aarhus C, Daugbjergvej",2 vær. · Lejlighed · 58 m²
1681721657-3512,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.500 kr.,"Aarhus V, Hammershusvej",1 vær. · Værelse · 31 m²
1681721657-3513,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.900 kr.,"Aarhus C, Valdemarsgade",3 vær. · Lejlighed · 87 m²
1681721657-3514,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.915 kr.,"Aarhus C, Orla Lehmanns Allé",3 vær. · Lejlighed · 92 m²
1681721657-3515,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.295 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 93 m²
1681721657-3516,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Hasselager, Ingerslevvej",4 vær. · Lejlighed · 164 m²
1681721657-3517,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.000 kr.,"Aarhus C, Frederiks Allé",1 vær. · Værelse · 25 m²
1681721657-3518,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.095 kr.,"Risskov, Brassøvej",4 vær. · Lejlighed · 90 m²
1681721657-3519,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,2.900 kr.,"Aarhus N, Paludan-Müllers Vej",1 vær. · Værelse · 10 m²
1681721657-3520,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.495 kr.,"Aarhus V, Kappelvænget",2 vær. · Lejlighed · 48 m²
1681721657-3521,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,13.000 kr.,"Aarhus V, Viborgvej",3 vær. · Rækkehus · 120 m²
1681721657-3522,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,15.000 kr.,"Aarhus C, Amaliegade",2 vær. · Lejlighed · 121 m²
1681721657-3523,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.000 kr.,"Aarhus V, Viborgvej",4 vær. · Rækkehus · 77 m²
1681721657-3524,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,5.595 kr.,"Tranbjerg J, Møllevangen",2 vær. · Lejlighed · 47 m²
1681721657-3525,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.950 kr.,"Tilst, Pollenvænget",3 vær. · Rækkehus · 102 m²
1681721657-3526,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,6.500 kr.,"Risskov, Borresøvej",2 vær. · Lejlighed · 54 m²
1681721657-3527,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.700 kr.,"Risskov, J. R. Hübertz' Gade",4 vær. · Lejlighed · 98 m²
1681721657-3528,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,12.500 kr.,"Risskov, J. R. Hübertz' Gade",4 vær. · Lejlighed · 98 m²
1681721657-3529,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.700 kr.,"Aarhus C, Skovvejen",2 vær. · Lejlighed · 57 m²
1681721657-3530,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,8.000 kr.,"Harlev J, Tandrupvej",3 vær. · Lejlighed · 80 m²
1681721657-3531,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,14.500 kr.,"Aarhus C, Falstersgade",2 vær. · Lejlighed · 91 m²
1681721657-3532,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,9.900 kr.,"Aarhus C, Østboulevarden",2 vær. · Lejlighed · 52 m²
1681721657-3533,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,10.695 kr.,"Viby J, Bøgeskovparken",4 vær. · Rækkehus · 100 m²
1681721657-3534,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,11.995 kr.,"Risskov, Borresøvej",4 vær. · Lejlighed · 111 m²
1681721657-3535,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.000 kr.,"Brabrand, Dyssehøjvej",3 vær. · Hus · 96 m²
1681721657-3536,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,3.400 kr.,"Risskov, Kantorvænget",1 vær. · Værelse · 12 m²
1681721657-3537,https://www.boligportal.dk/lejeboliger/aarhus/?offset=1674,,7.500 kr.,"Aarhus C, Fredensgade",2 vær. · Lejlighed · 36 m²
